"X","Running_no","Cruise_no","Filter_no","Filter_name","Vac_valve","Operator","Comments","Date","Cruise","Station_name","CTD_station","Depth","Niskin","Bottle","Sample_type","Filter","Chip_number","x","Plate","sample_type","well","Season","Location","Month","Year","Date_2"
1150,98,2021512,"33","X2021512_33",14,"GGU","Too hard to flush MBL solution","09.10.2021",2021512,"OL_B",NA,40,"40","4","Pycnocline",33,NA,1150,"Plate_NL","e_sample","G9","Autumn","OL","10","2021","2021_10"
1152,100,2021512,"38","X2021512_38",16,"GGU","","09.10.2021",2021512,"OL_B",NA,80,"76","3","Bottom",38,NA,1152,"Plate_NL","e_sample","H9","Autumn","OL","10","2021","2021_10"
1156,104,2021512,"99","X2021512_99",20,"GGU","","10.10.2021",2021512,"FR_C",NA,40,"40","4","Pycnocline",99,NA,1156,"Plate_NL","e_sample","A10","Autumn","FR","10","2021","2021_10"
1163,111,2021512,"44","X2021512_44",3,"GGU","","10.10.2021",2021512,"FR_A",NA,75,"77","1","Bottom",44,NA,1163,"Plate_NL","e_sample","B10","Autumn","FR","10","2021","2021_10"
1167,115,2021512,"126","X2021512_126",7,"GGU","","10.10.2021",2021512,"FR_D",NA,44,"44","2","Bottom",126,NA,1167,"Plate_NL","e_sample","C10","Autumn","FR","10","2021","2021_10"
1170,118,2021512,"96","X2021512_96",10,"GGU","Too hard to flush MBL solution","10.10.2021",2021512,"FR_C",NA,40,"40","5","Pycnocline",96,NA,1170,"Plate_NL","e_sample","D10","Autumn","FR","10","2021","2021_10"
1173,121,2021512,"131","X2021512_131",13,"GGU","Too hard to flush MBL solution","10.10.2021",2021512,"FR_D",NA,10,"9","4","Surface",131,NA,1173,"Plate_NL","e_sample","E10","Autumn","FR","10","2021","2021_10"
1176,124,2021512,"155","X2021512_155",16,"GGU","","11.10.2021",2021512,"OL_C",NA,80,"82","1","Bottom",155,NA,1176,"Plate_NL","e_sample","F10","Autumn","OL","10","2021","2021_10"
1179,127,2021512,"67","X2021512_67",19,"GGU","Too hard to flush MBL solution","10.10.2021",2021512,"FR_B",NA,15,"20","1","Surface",67,NA,1179,"Plate_NL","e_sample","G10","Autumn","FR","10","2021","2021_10"
1180,128,2021512,"165","X2021512_165",20,"GGU","Too hard to flush MBL solution","11.10.2021",2021512,"OL_C",NA,35,"35","6","Pycnocline",165,NA,1180,"Plate_NL","e_sample","H10","Autumn","OL","10","2021","2021_10"
1181,129,2021512,"66","X2021512_66",21,"GGU","","10.10.2021",2021512,"FR_B",NA,30,"30","4","Pycnocline",66,NA,1181,"Plate_NL","e_sample","A11","Autumn","FR","10","2021","2021_10"
1182,130,2021512,"36","X2021512_36",22,"GGU","Too hard to flush MBL solution","09.10.2021",2021512,"OL_B",NA,40,"36","5","Pycnocline",36,NA,1182,"Plate_NL","e_sample","B11","Autumn","OL","10","2021","2021_10"
1186,134,2021512,"68","X2021512_68",2,"GGU","","10.10.2021",2021512,"FR_B",NA,55,"55","2","Bottom",68,NA,1186,"Plate_NL","e_sample","C11","Autumn","FR","10","2021","2021_10"
1194,142,2021512,"70","X2021512_70",10,"GGU","","10.10.2021",2021512,"FR_B",NA,10,"9","2","Surface",70,NA,1194,"Plate_NL","e_sample","D11","Autumn","FR","10","2021","2021_10"
1197,145,2021512,"8","X2021512_8",13,"GGU","","09.10.2021",2021512,"OL_A",NA,75,"71","3","Bottom",8,NA,1197,"Plate_NL","e_sample","E11","Autumn","OL","10","2021","2021_10"
1201,149,2021512,"102","X2021512_102",17,"GGU","Too hard to flush MBL solution","10.10.2021",2021512,"FR_C",NA,40,"40","6","Pycnocline",102,NA,1201,"Plate_NL","e_sample","F11","Autumn","FR","10","2021","2021_10"
1202,150,2021512,"10","X2021512_10",18,"GGU","Too hard to flush MBL solution","09.10.2021",2021512,"OL_A",NA,10,"10","6","Surface",10,NA,1202,"Plate_NL","e_sample","G11","Autumn","OL","10","2021","2021_10"
1204,152,2021512,"97","X2021512_97",20,"GGU","Too hard to flush MBL solution","10.10.2021",2021512,"FR_C",NA,10,"9","3","Surface",97,NA,1204,"Plate_NL","e_sample","H11","Autumn","FR","10","2021","2021_10"
1205,153,2021512,"164","X2021512_164",21,"GGU","","11.10.2021",2021512,"OL_C",NA,NA,"","","BLW",164,NA,1205,"Plate_NL","BLW","A12","Autumn","OL","10","2021","2021_10"
1210,158,2021512,"163","X2021512_163",2,"GGU","","11.10.2021",2021512,"OL_C",NA,10,"9","4","Surface",163,NA,1210,"Plate_NL","e_sample","B12","Autumn","OL","10","2021","2021_10"
1223,171,2021512,"32","X2021512_32",3,"GGU","","09.10.2021",2021512,"OL_B",NA,80,"88","1","Bottom",32,NA,1223,"Plate_NL","e_sample","C12","Autumn","OL","10","2021","2021_10"
1228,176,2021512,"157","X2021512_157",8,"GGU","","11.10.2021",2021512,"OL_C",NA,10,"10","2","Surface",157,NA,1228,"Plate_NL","e_sample","D12","Autumn","OL","10","2021","2021_10"
1234,182,2021512,"1","X2021512_1",14,"GGU","","09.10.2021",2021512,"OL_A",NA,75,"81","1","Bottom",1,NA,1234,"Plate_NL","e_sample","E12","Autumn","OL","10","2021","2021_10"
1237,185,2021512,"2","X2021512_2",17,"GGU","Too hard to flush MBL solution","09.10.2021",2021512,"OL_A",NA,60,"67","1","Pycnocline",2,NA,1237,"Plate_NL","e_sample","F12","Autumn","OL","10","2021","2021_10"
1238,186,2021512,"6","X2021512_6",18,"GGU","","09.10.2021",2021512,"OL_A",NA,75,"75","2","Bottom",6,NA,1238,"Plate_NL","e_sample","G12","Autumn","OL","10","2021","2021_10"
1241,1,2022607,"246","X2022607_246",1,"GGU","","22.03.2022",2022607,"FR_B",NA,NA,"","","BLW",246,NA,1241,"Plate_NI","BLW","E2","Spring","FR","03","2022","2022_03"
1242,4,2022607,"81","X2022607_81",4,"GGU","","20.03.2022",2022607,"OL_C",435,52.3,"5","Pycnocline","Pycnocline",81,NA,1242,"Plate_NI","e_sample","F2","Spring","OL","03","2022","2022_03"
1246,14,2022607,"87","X2022607_87",14,"GGU","","20.03.2022",2022607,"OL_C",435,52.3,"7","Pycnocline","Pycnocline",87,NA,1246,"Plate_NI","e_sample","G2","Spring","OL","03","2022","2022_03"
1247,15,2022607,"96","X2022607_96",15,"GGU","","20.03.2022",2022607,"OL_A",436,10.6,"10","Surface","Surface",96,NA,1247,"Plate_NI","e_sample","H2","Spring","OL","03","2022","2022_03"
1248,17,2022607,"107","X2022607_107",17,"GGU","","20.03.2022",2022607,"OL_B",437,50.6,"6","Pycnocline","Pycnocline",107,NA,1248,"Plate_NI","e_sample","A3","Spring","OL","03","2022","2022_03"
1249,18,2022607,"88","X2022607_88",18,"GGU","","20.03.2022",2022607,"OL_C",435,11.5,"11","Surface","Surface",88,NA,1249,"Plate_NI","e_sample","B3","Spring","OL","03","2022","2022_03"
1250,19,2022607,"109","X2022607_109",19,"GGU","","20.03.2022",2022607,"OL_B",437,86.6,"4","Bottom","Bottom",109,NA,1250,"Plate_NI","e_sample","C3","Spring","OL","03","2022","2022_03"
1254,27,2022607,"80","X2022607_80",3,"GGU","","20.03.2022",2022607,"OL_C",435,87.8,"2","Bottom","Bottom",80,NA,1254,"Plate_NI","e_sample","D3","Spring","OL","03","2022","2022_03"
1255,28,2022607,"98","X2022607_98",4,"GGU","","20.03.2022",2022607,"OL_A",436,50.3,"7","Pycnocline","Pycnocline",98,NA,1255,"Plate_NI","e_sample","E3","Spring","OL","03","2022","2022_03"
1257,32,2022607,"108","X2022607_108",8,"GGU","","20.03.2022",2022607,"OL_B",437,10.7,"10","Surface","Surface",108,NA,1257,"Plate_NI","e_sample","F3","Spring","OL","03","2022","2022_03"
1258,34,2022607,"106","X2022607_106",10,"GGU","","20.03.2022",2022607,"OL_B",437,86.6,"3","Bottom","Bottom",106,NA,1258,"Plate_NI","e_sample","G3","Spring","OL","03","2022","2022_03"
1259,38,2022607,"103","X2022607_103",14,"GGU","","20.03.2022",2022607,"OL_B",437,86.6,"2","Bottom","Bottom",103,NA,1259,"Plate_NI","e_sample","H3","Spring","OL","03","2022","2022_03"
1260,40,2022607,"91","X2022607_91",16,"GGU","","20.03.2022",2022607,"OL_A",436,84.7,"2","Bottom","Bottom",91,NA,1260,"Plate_NI","e_sample","A4","Spring","OL","03","2022","2022_03"
1261,42,2022607,"93","X2022607_93",18,"GGU","","20.03.2022",2022607,"OL_A",436,10.6,"9","Surface","Surface",93,NA,1261,"Plate_NI","e_sample","B4","Spring","OL","03","2022","2022_03"
1262,45,2022607,"84","X2022607_84",21,"GGU","","20.03.2022",2022607,"OL_C",435,52.3,"6","Pycnocline","Pycnocline",84,NA,1262,"Plate_NI","e_sample","C4","Spring","OL","03","2022","2022_03"
1263,47,2022607,"86","X2022607_86",23,"GGU","","20.03.2022",2022607,"OL_C",435,87.8,"4","Bottom","Bottom",86,NA,1263,"Plate_NI","e_sample","D4","Spring","OL","03","2022","2022_03"
1265,51,2022607,"100","X2022607_100",3,"GGU","","20.03.2022",2022607,"",NA,NA,"","Pycnocline","Pipe Blank Pycnocline",100,NA,1265,"Plate_NI","BLW","E4","Spring",NA,"03","2022","2022_03"
1266,52,2022607,"85","X2022607_85",4,"GGU","","20.03.2022",2022607,"OL_C",435,11.5,"10","Surface","Surface",85,NA,1266,"Plate_NI","e_sample","F4","Spring","OL","03","2022","2022_03"
1268,57,2022607,"104","X2022607_104",9,"GGU","","20.03.2022",2022607,"OL_B",437,50.6,"5","Pycnocline","Pycnocline",104,NA,1268,"Plate_NI","e_sample","G4","Spring","OL","03","2022","2022_03"
1269,58,2022607,"92","X2022607_92",10,"GGU","","20.03.2022",2022607,"OL_A",436,50.3,"5","Pycnocline","Pycnocline",92,NA,1269,"Plate_NI","e_sample","H4","Spring","OL","03","2022","2022_03"
1273,64,2022607,"83","X2022607_83",16,"GGU","","20.03.2022",2022607,"OL_C",435,87.8,"3","Bottom","Bottom",83,NA,1273,"Plate_NI","e_sample","A5","Spring","OL","03","2022","2022_03"
1274,65,2022607,"95","X2022607_95",17,"GGU","","20.03.2022",2022607,"OL_A",436,50.3,"6","Pycnocline","Pycnocline",95,NA,1274,"Plate_NI","e_sample","B5","Spring","OL","03","2022","2022_03"
1275,68,2022607,"97","X2022607_97",20,"GGU","","20.03.2022",2022607,"OL_A",436,84.7,"4","Bottom","Bottom",97,NA,1275,"Plate_NI","e_sample","C5","Spring","OL","03","2022","2022_03"
1278,74,2022607,"99","X2022607_99",2,"GGU","","20.03.2022",2022607,"OL_A",436,10.6,"11","Surface","Surface",99,NA,1278,"Plate_NI","e_sample","D5","Spring","OL","03","2022","2022_03"
1279,75,2022607,"256","X2022607_256",3,"GGU","","22.03.2022",2022607,"FR_C",NA,NA,"","","BLA",256,NA,1279,"Plate_NI","BLA","E5","Spring","FR","03","2022","2022_03"
1280,76,2022607,"105","X2022607_105",4,"GGU","","20.03.2022",2022607,"OL_B",437,10.7,"9","Surface","Surface",105,NA,1280,"Plate_NI","e_sample","F5","Spring","OL","03","2022","2022_03"
1281,78,2022607,"111","X2022607_111",6,"GGU","","20.03.2022",2022607,"OL_B",437,10.7,"11","Surface","Surface",111,NA,1281,"Plate_NI","e_sample","G5","Spring","OL","03","2022","2022_03"
1282,81,2022607,"82","X2022607_82",9,"GGU","","20.03.2022",2022607,"OL_C",435,11.5,"9","Surface","Surface",82,NA,1282,"Plate_NI","e_sample","H5","Spring","OL","03","2022","2022_03"
1283,82,2022607,"94","X2022607_94",10,"GGU","","20.03.2022",2022607,"OL_A",436,84.7,"3","Bottom","Bottom",94,NA,1283,"Plate_NI","e_sample","A6","Spring","OL","03","2022","2022_03"
1284,84,2022607,"EB03062022","X2022607_EB03062022",12,"GGU","","",NA,"",NA,NA,"","","",NA,NA,1284,"Plate_NI","EB","B6",NA,NA,"","","_"
1285,86,2022607,"110","X2022607_110",14,"GGU","","20.03.2022",2022607,"OL_B",437,50.6,"7","Pycnocline","Pycnocline",110,NA,1285,"Plate_NI","e_sample","D6","Spring","OL","03","2022","2022_03"
1287,89,2022607,"LB08062022","X2022607_LB08062022",17,"GGU","","",NA,"",NA,NA,"","","",NA,NA,1287,"Plate_NI","LB","E6",NA,NA,"","","_"
1288,116,2022607,"63","X2022607_63",1,"GGU","","18.03.2022",2022607,"BA_D",407,10.6,"10","Surface","Surface",63,NA,1288,"Plate_NI","e_sample","F6","Spring","BA","03","2022","2022_03"
1289,117,2022607,"150","X2022607_150",2,"GGU","Too hard to flush in the MBL solution","20.03.2022",2022607,"BE_G",455,10,"9","Surface","Surface",150,NA,1289,"Plate_NI","e_sample","G6","Spring","BE","03","2022","2022_03"
1290,118,2022607,"176","X2022607_176",3,"GGU","","20.03.2022",2022607,"BE_A",457,148.2,"3","Bottom","Bottom",176,NA,1290,"Plate_NI","e_sample","H6","Spring","BE","03","2022","2022_03"
1292,120,2022607,"4","X2022607_4",5,"GGU","","18.03.2022",2022607,"BA_K",402,11.5,"9","Surface","Surface",4,NA,1292,"Plate_NI","e_sample","A7","Spring","BA","03","2022","2022_03"
1293,121,2022607,"177","X2022607_177",6,"GGU","","20.03.2022",2022607,"BE_A",457,50.2,"8","Pycnocline","Pycnocline",177,NA,1293,"Plate_NI","e_sample","B7","Spring","BE","03","2022","2022_03"
1295,123,2022607,"2","X2022607_2",8,"GGU","","18.03.2022",2022607,"BA_K",402,87.8,"2","Bottom","Bottom",2,NA,1295,"Plate_NI","e_sample","D7","Spring","BA","03","2022","2022_03"
1296,124,2022607,"70","X2022607_70",9,"GGU","","18.03.2022",2022607,"BA_E",408,12.1,"9","Surface","Surface",70,NA,1296,"Plate_NI","e_sample","E7","Spring","BA","03","2022","2022_03"
1297,125,2022607,"152","X2022607_152",10,"GGU","","20.03.2022",2022607,"BE_G",455,50.8,"8","Pycnocline","Pycnocline",152,NA,1297,"Plate_NI","e_sample","F7","Spring","BE","03","2022","2022_03"
1298,126,2022607,"LB160922","X2022607_LB160922",11,"GGU","","",NA,"",NA,NA,"","","",NA,NA,1298,"Plate_NI","LB","G7",NA,NA,"","","_"
1300,128,2022607,"201","X2022607_201",13,"GGU","","21.03.2022",2022607,"BE_E",NA,NA,"","Luft","BLA",201,NA,1300,"Plate_NI","BLA","H7","Spring","BE","03","2022","2022_03"
1301,129,2022607,"64","X2022607_64",14,"GGU","","18.03.2022",2022607,"BA_D",407,152.5,"4","Bottom","Bottom",64,NA,1301,"Plate_NI","e_sample","A8","Spring","BA","03","2022","2022_03"
1303,131,2022607,"76","X2022607_76",16,"GGU","","18.03.2022",2022607,"BA_E",408,12.1,"11","Surface","Surface",76,NA,1303,"Plate_NI","e_sample","B8","Spring","BA","03","2022","2022_03"
1304,132,2022607,"178","X2022607_178",17,"GGU","Too hard to flush in the MBL solution","20.03.2022",2022607,"BE_A",457,10.2,"10","Surface","Surface",178,NA,1304,"Plate_NI","e_sample","C8","Spring","BE","03","2022","2022_03"
1305,133,2022607,"155","X2022607_155",18,"GGU","","20.03.2022",2022607,"BE_G",455,50.8,"7","Pycnocline","Pycnocline",155,NA,1305,"Plate_NI","e_sample","D8","Spring","BE","03","2022","2022_03"
1307,135,2022607,"8","X2022607_8",20,"GGU","","18.03.2022",2022607,"BA_K",402,11.5,"10","Surface","Surface",8,NA,1307,"Plate_NI","e_sample","E8","Spring","BA","03","2022","2022_03"
1308,136,2022607,"3","X2022607_3",21,"GGU","","18.03.2022",2022607,"BA_K",402,51.7,"5","Pycnocline","Pycnocline",3,NA,1308,"Plate_NI","e_sample","F8","Spring","BA","03","2022","2022_03"
1310,138,2022607,"174","X2022607_174",23,"GGU","","20.03.2022",2022607,"BE_A",457,50.2,"7","Pycnocline","Pycnocline",174,NA,1310,"Plate_NI","e_sample","G8","Spring","BE","03","2022","2022_03"
1311,139,2022607,"EB160922_2","X2022607_EB160922_2",24,"GGU","","",NA,"",NA,NA,"","","",NA,NA,1311,"Plate_NI","EB","H8",NA,NA,"","","_"
1312,140,2022607,"66","X2022607_66",1,"GGU","","18.03.2022",2022607,"BA_D",407,10.6,"11","Surface","Surface",66,NA,1312,"Plate_NI","e_sample","A9","Spring","BA","03","2022","2022_03"
1313,141,2022607,"189","X2022607_189",2,"GGU","","21.03.2022",2022607,"BE_C",459,10.7,"11","Surface","Surface",189,NA,1313,"Plate_NI","e_sample","B9","Spring","BE","03","2022","2022_03"
1314,142,2022607,"62","X2022607_62",3,"GGU","","18.03.2022",2022607,"BA_D",407,50.5,"6","Pycnocline","Pycnocline",62,NA,1314,"Plate_NI","e_sample","C9","Spring","BA","03","2022","2022_03"
1316,144,2022607,"75","X2022607_75",5,"GGU","","18.03.2022",2022607,"BA_E",408,53.4,"7","Pycnocline","Pycnocline",75,NA,1316,"Plate_NI","e_sample","D9","Spring","BA","03","2022","2022_03"
1319,147,2022607,"170","X2022607_170",8,"GGU","","20.03.2022",2022607,"BE_A",457,148.2,"2","Bottom","Bottom",170,NA,1319,"Plate_NI","e_sample","E9","Spring","BE","03","2022","2022_03"
1320,148,2022607,"206","X2022607_206",9,"GGU","","21.03.2022",2022607,"BE_E",461,84.3,"3","Bottom","Bottom",206,NA,1320,"Plate_NI","e_sample","F9","Spring","BE","03","2022","2022_03"
1322,150,2022607,"181","X2022607_181",11,"GGU","","21.03.2022",2022607,"BE_C",459,172.4,"2","Bottom","Bottom",181,NA,1322,"Plate_NI","e_sample","G9","Spring","BE","03","2022","2022_03"
1325,153,2022607,"187","X2022607_187",14,"GGU","","21.03.2022",2022607,"BE_C",459,172.4,"4","Bottom","Bottom",187,NA,1325,"Plate_NI","e_sample","H9","Spring","BE","03","2022","2022_03"
1326,154,2022607,"182","X2022607_182",15,"GGU","","21.03.2022",2022607,"BE_C",459,52.3,"5","Pycnocline","Pycnocline",182,NA,1326,"Plate_NI","e_sample","A10","Spring","BE","03","2022","2022_03"
1327,155,2022607,"209","X2022607_209",16,"GGU","","21.03.2022",2022607,"BE_E",461,84.3,"4","Bottom","Bottom",209,NA,1327,"Plate_NI","e_sample","B10","Spring","BE","03","2022","2022_03"
1328,156,2022607,"149","X2022607_149",17,"GGU","","20.03.2022",2022607,"BE_G",455,50.8,"5","Pycnocline","Pycnocline",149,NA,1328,"Plate_NI","e_sample","C10","Spring","BE","03","2022","2022_03"
1329,157,2022607,"207","X2022607_207",18,"GGU","","21.03.2022",2022607,"BE_E",461,52.7,"6","Pycnocline","Pycnocline",207,NA,1329,"Plate_NI","e_sample","D10","Spring","BE","03","2022","2022_03"
1330,158,2022607,"148","X2022607_148",19,"GGU","Too hard to flush in the MBL solution","20.03.2022",2022607,"BE_G",455,60,"2","Bottom","Bottom",148,NA,1330,"Plate_NI","e_sample","E10","Spring","BE","03","2022","2022_03"
1331,159,2022607,"72","X2022607_72",20,"GGU","","18.03.2022",2022607,"BA_E",408,53.4,"6","Pycnocline","Pycnocline",72,NA,1331,"Plate_NI","e_sample","F10","Spring","BA","03","2022","2022_03"
1333,161,2022607,"68","X2022607_68",22,"GGU","","18.03.2022",2022607,"BA_E",408,175.9,"2","Bottom","Bottom",68,NA,1333,"Plate_NI","e_sample","G10","Spring","BA","03","2022","2022_03"
1336,164,2022607,"34","X2022607_34",1,"GGU","","18.03.2022",2022607,"BA_A",NA,NA,"","Luft","BLA",34,NA,1336,"Plate_NI","BLA","H10","Spring","BA","03","2022","2022_03"
1337,165,2022607,"23","X2022607_23",2,"GGU","","18.03.2022",2022607,"BA_G",NA,NA,"","Luft","BLA",23,NA,1337,"Plate_NI","BLA","A11","Spring","BA","03","2022","2022_03"
1338,166,2022607,"41","X2022607_41",3,"GGU","","18.03.2022",2022607,"BA_A",405,9.8,"10","Surface","Surface",41,NA,1338,"Plate_NI","e_sample","B11","Spring","BA","03","2022","2022_03"
1340,168,2022607,"18","X2022607_18",5,"GGU","","18.03.2022",2022607,"BA_H",403,65.1,"7","Pycnocline","Pycnocline",18,NA,1340,"Plate_NI","e_sample","C11","Spring","BA","03","2022","2022_03"
1341,169,2022607,"25","X2022607_25",6,"GGU","","18.03.2022",2022607,"BA_G",404,160.3,"2","Bottom","Bottom",25,NA,1341,"Plate_NI","e_sample","D11","Spring","BA","03","2022","2022_03"
1342,170,2022607,"51","X2022607_51",7,"GGU","","18.03.2022",2022607,"BA_C",406,24.1,"6","Pycnocline","Pycnocline",51,NA,1342,"Plate_NI","e_sample","E11","Spring","BA","03","2022","2022_03"
1343,171,2022607,"211","X2022607_211",8,"GGU","","21.03.2022",2022607,"BE_E",461,11.2,"11","Surface","Surface",211,NA,1343,"Plate_NI","e_sample","F11","Spring","BE","03","2022","2022_03"
1345,173,2022607,"204","X2022607_204",10,"GGU","","21.03.2022",2022607,"BE_E",461,52.7,"5","Pycnocline","Pycnocline",204,NA,1345,"Plate_NI","e_sample","G11","Spring","BE","03","2022","2022_03"
1346,174,2022607,"21","X2022607_21",11,"GGU","","18.03.2022",2022607,"BA_H",403,65.1,"6","Pycnocline","Pycnocline",21,NA,1346,"Plate_NI","e_sample","H11","Spring","BA","03","2022","2022_03"
1347,175,2022607,"EB270922","X2022607_EB270922",12,"GGU","","",NA,"",NA,NA,"","","",NA,NA,1347,"Plate_NI","EB","A12",NA,NA,"","","_"
1348,176,2022607,"28","X2022607_28",13,"GGU","","18.03.2022",2022607,"BA_G",404,160.3,"3","Bottom","Bottom",28,NA,1348,"Plate_NI","e_sample","B12","Spring","BA","03","2022","2022_03"
1349,177,2022607,"55","X2022607_55",14,"GGU","","18.03.2022",2022607,"BA_C",406,9.3,"11","Surface","Surface",55,NA,1349,"Plate_NI","e_sample","C12","Spring","BA","03","2022","2022_03"
1350,178,2022607,"198","X2022607_198",15,"GGU","","21.03.2022",2022607,"BE_D",460,206.7,"4","Bottom","Bottom",198,NA,1350,"Plate_NI","e_sample","D12","Spring","BE","03","2022","2022_03"
1351,179,2022607,"54","X2022607_54",16,"GGU","","18.03.2022",2022607,"BA_C",406,24.1,"7","Pycnocline","Pycnocline",54,NA,1351,"Plate_NI","e_sample","E12","Spring","BA","03","2022","2022_03"
1352,180,2022607,"208","X2022607_208",17,"GGU","","21.03.2022",2022607,"BE_E",461,11.2,"10","Surface","Surface",208,NA,1352,"Plate_NI","e_sample","F12","Spring","BE","03","2022","2022_03"
1354,182,2022607,"29","X2022607_29",19,"GGU","","18.03.2022",2022607,"BA_G",404,53,"6","Pycnocline","Pycnocline",29,NA,1354,"Plate_NI","e_sample","G12","Spring","BA","03","2022","2022_03"
1355,183,2022607,"60","X2022607_60",20,"GGU","","18.03.2022",2022607,"BA_D",407,10.6,"9","Surface","Surface",60,NA,1355,"Plate_NJ","e_sample","A1","Spring","BA","03","2022","2022_03"
1356,184,2022607,"200","X2022607_200",21,"GGU","","21.03.2022",2022607,"BE_D",460,9.4,"11","Surface","Surface",200,NA,1356,"Plate_NJ","e_sample","B1","Spring","BE","03","2022","2022_03"
1357,185,2022607,"44","X2022607_44",22,"GGU","","18.03.2022",2022607,"BA_A",405,9.8,"11","Surface","Surface",44,NA,1357,"Plate_NJ","e_sample","C1","Spring","BA","03","2022","2022_03"
1358,186,2022607,"58","X2022607_58",23,"GGU","","18.03.2022",2022607,"BA_D",407,152.5,"2","Bottom","Bottom",58,NA,1358,"Plate_NJ","e_sample","E1","Spring","BA","03","2022","2022_03"
1359,187,2022607,"EB280922","X2022607_EB280922",24,"GGU","","",NA,"",NA,NA,"","","",NA,NA,1359,"Plate_NJ","EB","F1",NA,NA,"","","_"
1360,188,2022607,"192","X2022607_192",1,"GGU","","21.03.2022",2022607,"BE_D",460,206.7,"2","Bottom","Bottom",192,NA,1360,"Plate_NJ","e_sample","G1","Spring","BE","03","2022","2022_03"
